GEOID,population,lat,lng
48141010365,4465,31.8084224,-106.1762809
48141010366,8263,31.7499384,-106.243427
48141010367,10634,31.7906029,-106.2268404
48141010368,13644,31.7757327,-106.2333779
48141010369,14413,31.7650904,-106.1923162
48141010370,20548,31.7152722,-106.2469352
48141010371,6126,31.6979591,-106.1713866
48141010372,3266,31.7174327,-106.1899122
48141010401,6750,31.6420345,-106.2946529
48141010404,5191,31.6063196,-106.242144
48141010406,3919,31.5791923,-106.2756151
48141010408,3824,31.642545,-106.2695275
48141010409,5721,31.6607877,-106.2851405
48141010410,4335,31.6163739,-106.2671057
48141010411,3269,31.6114017,-106.2913412
48141010412,4817,31.5854125,-106.2620929
48141010413,1882,31.5967774,-106.2644091
48141010501,5814,31.5336569,-106.2155177
48141010502,2645,31.5321705,-106.0683344
48141010504,1619,31.435389,-106.0440033
48141010505,3258,31.4659808,-106.1543212
48141010506,3732,31.4800802,-106.10416
48141010601,825,31.8226731,-106.4505889
48141010602,4425,31.8413173,-106.4388139
48141980000,5,31.8140229,-106.3623608
48143950100,3694,32.4195165,-98.2281988
48143950201,3888,32.2540529,-98.1306994
48143950203,4348,32.1744359,-98.2637284
48143950204,2707,32.2934797,-98.3818692
48143950301,2329,32.1548862,-98.418457
48143950302,3531,32.0351901,-98.3144732
48143950401,4605,32.2034683,-98.2284541
48143950402,4157,32.2141806,-98.2381148
48143950501,3557,32.2527761,-98.1921313
48143950502,4135,32.2227925,-98.2132182
48143950600,3666,32.2168344,-98.1819395
48143950700,1928,32.0762053,-98.0734275
48145000200,2968,31.3006694,-97.1081061
48145000300,3551,31.3178347,-96.8990938
48145000400,1772,31.2866205,-96.8924348
48145000500,2048,31.1954531,-97.0770741
48145000700,2559,31.0918001,-96.9787379
48145000800,4070,31.3088685,-96.8081611
48147950100,2988,33.6189537,-95.9156163
48147950300,3142,33.604307,-96.329613
48147950401,4988,33.5825514,-96.2081894
48147950402,6240,33.6139847,-96.194833
48147950500,2574,33.5145951,-96.0165204
48147950600,2515,33.5113564,-96.2082036
48147950701,4649,33.4127863,-96.1727102
48147950702,4119,33.4315229,-96.3372051
48147950800,4447,33.7494642,-96.0848874
48149970100,2007,30.06987,-96.7569737
48149970200,2478,29.9799843,-96.8900498
48149970301,1062,29.9195995,-96.9022448
48149970302,4581,29.9104727,-96.8658841
48149970400,3665,29.8881081,-96.9874357
48149970500,3930,29.7632753,-97.1150729
48149970601,903,29.7753665,-96.8218713
48149970602,3904,29.705194,-96.9119459
48149970700,1905,29.9298156,-96.6920007
48151950300,1721,32.6420058,-100.3982035
48151950400,1951,32.854216,-100.3931655
48153950500,2106,34.1790496,-101.3011595
48153950600,3296,33.9417578,-101.298592
48155950100,1095,33.9633063,-99.8168285
48157670101,6587,29.5883002,-95.4549394
48157670102,3552,29.5843101,-95.464378
48157670201,1662,29.5862776,-95.476682
48157670202,6295,29.5977419,-95.4757547
48157670300,3825,29.5952554,-95.487248
48157670400,4986,29.6082156,-95.5008148
48157670500,4940,29.6139561,-95.5189048
48157670602,1949,29.5897531,-95.5019698
48157670603,4865,29.5873934,-95.5161133
48157670604,4223,29.596504,-95.5142967
48157670700,8401,29.5705082,-95.4563779
48157670801,3589,29.51902,-95.4485436
48157670802,4856,29.5194842,-95.4688838
48157670803,3960,29.5299894,-95.4675781
48157670804,3992,29.5293651,-95.4927493
48157670902,9000,29.5487179,-95.4843175
48157670903,8097,29.5489107,-95.5200742
48157670904,5451,29.559901,-95.5346645
48157671001,5736,29.5738828,-95.5524569
48157671002,6682,29.572435,-95.5325506
48157671101,2565,29.5885863,-95.5343969
48157671102,6253,29.5948555,-95.5552361
48157671200,6299,29.6046703,-95.53582
48157671300,3706,29.6107132,-95.5521489
48157671401,2210,29.6216104,-95.5758599
48157671402,6813,29.6109246,-95.5745553
48157671501,7923,29.5944653,-95.573524
48157671502,1836,29.5775709,-95.5696008
48157671601,6262,29.5978535,-95.6030644
48157671602,3386,29.5922226,-95.586978
48157671700,4858,29.6098083,-95.5926759
48157671800,3565,29.6298687,-95.5592669
48157671900,4094,29.6517302,-95.586775
48157672002,6589,29.6429343,-95.5904388
48157672003,1812,29.6377046,-95.6067298
48157672004,6272,29.6598851,-95.6101004
48157672100,4436,29.6143682,-95.6247232
48157672201,1944,29.6332408,-95.6460685
48157672202,2746,29.6266215,-95.6278494
48157672303,3524,29.6560773,-95.6434777
48157672304,4260,29.656524,-95.6295845
48157672305,5175,29.6464702,-95.6348177
48157672306,3635,29.6412128,-95.6265495
48157672401,2424,29.6768153,-95.6394163
48157672402,6401,29.6703477,-95.630202
48157672500,7370,29.6856439,-95.6547212
48157672602,6468,29.6875778,-95.679476
48157672603,2596,29.7001226,-95.680368
48157672604,7478,29.6928592,-95.6749793
48157672701,5708,29.6723229,-95.6693336
48157672702,6850,29.645125,-95.6653199
48157672703,8241,29.6619078,-95.6647447
48157672801,4752,29.6351007,-95.6622181
48157672802,2361,29.6083348,-95.6766888
48157672901,17341,29.6418595,-95.6885979
48157672902,8709,29.6935065,-95.7578751
48157672903,16195,29.6740682,-95.7344589
48157672904,8766,29.6725388,-95.6985391
48157672905,7897,29.697587,-95.6954332
48157672906,6416,29.6981842,-95.7308162
48157672907,8609,29.6901076,-95.7050605
48157673004,2631,29.7434594,-95.7555486
48157673005,4855,29.7440772,-95.7657117
48157673006,5749,29.724126,-95.736113
48157673007,2948,29.7146162,-95.7132101
48157673008,3951,29.722426,-95.757919
48157673009,6233,29.7113771,-95.7567869
48157673010,4059,29.7108199,-95.7664847
48157673103,3769,29.7628715,-95.8080262
48157673104,7624,29.7094172,-95.7879516
48157673105,4493,29.7190878,-95.8011135
48157673106,5868,29.726927,-95.7856015
48157673107,7505,29.7523404,-95.7860083
48157673108,18333,29.7588528,-95.8340918
48157673109,10762,29.7029563,-95.8239298
48157673110,6767,29.7110594,-95.8282185
48157673111,11557,29.7250643,-95.8342876
48157673112,9225,29.7329317,-95.8170016
48157673113,7846,29.7389192,-95.79133
48157673201,11027,29.7641012,-95.8625878
48157673202,24651,29.7141425,-95.9296043
48157673300,8025,29.6493359,-95.8914419
48157673401,8979,29.6140445,-95.7881045
48157673402,8037,29.6697549,-95.829734
48157673403,8359,29.6932307,-95.7922013
48157673404,10708,29.6601608,-95.7770879
48157673501,8831,29.6467038,-95.7235405
48157673502,4374,29.6311576,-95.7365138
48157673600,6873,29.6083142,-95.7283307
48157673700,2203,29.6207364,-95.7092254
48157673801,3023,29.5912805,-95.7221543
48157673802,5534,29.5931135,-95.6885949
48157673902,11431,29.596712,-95.6472119
48157673903,3094,29.5837966,-95.6701759
48157673904,5106,29.5980756,-95.669457
48157674001,2884,29.5803613,-95.6234798
48157674002,4717,29.5908172,-95.618198
48157674100,6732,29.5791692,-95.5995891
48157674200,5202,29.5713421,-95.6222174
48157674301,3362,29.5627275,-95.584572
48157674302,7174,29.5601949,-95.5761527
48157674401,7316,29.5597,-95.609583
48157674402,5750,29.5433912,-95.6138273
48157674403,4528,29.5396131,-95.5905855
48157674404,7343,29.530526,-95.5757483
48157674503,4971,29.5106025,-95.5463685
48157674504,8887,29.4864079,-95.5285885
48157674505,7144,29.488242,-95.4995125
48157674506,6878,29.4678682,-95.4886027
48157674507,11654,29.5317553,-95.5485441
48157674508,4049,29.5212781,-95.5007343
48157674601,3688,29.5556925,-95.6789752
48157674602,7878,29.5312197,-95.6298902
48157674603,5817,29.5445836,-95.690747
48157674604,4975,29.5509485,-95.7185655
48157674701,4316,29.5668927,-95.6828623
48157674702,12732,29.5667589,-95.7327268
48157674800,5397,29.5665492,-95.7717818
48157674900,5229,29.5943288,-95.7707429
48157675000,3200,29.5655932,-95.7923687
48157675101,7449,29.549524,-95.7665793
48157675102,4098,29.5496804,-95.7879359
48157675200,5484,29.542992,-95.7955779
48157675300,6339,29.5436226,-95.8255711
48157675401,7790,29.4942644,-95.8595897
48157675402,1983,29.5492321,-95.8860287
48157675501,7013,29.4930842,-95.7873671
48157675502,15080,29.5278896,-95.7376833
48157675503,5692,29.4668686,-95.640511
48157675600,7262,29.3724993,-95.710071
48157675701,3994,29.3573445,-95.8608755
48157675702,3438,29.399145,-95.8489726
48157675800,3511,29.5291701,-95.9737866
48159950101,3207,33.1015027,-95.2228019
48159950102,2171,33.271603,-95.2241685
48159950200,2443,33.1685952,-95.2151506
48159950300,2538,33.0072779,-95.2204634
48161000101,3147,31.8285918,-96.191763
48161000102,2333,31.8095127,-96.0782823
48161000200,1301,31.7306817,-96.1539616
48161000300,1069,31.7239505,-96.1720528
48161000400,2263,31.799475,-96.3469868
48161000600,4789,31.5977027,-96.2466015
48161000700,2995,31.625477,-96.2824296
48161000900,1538,31.6437324,-95.95568
48163950101,3131,29.0037023,-98.9440772
48163950102,3199,28.7812179,-98.9491449
48163950201,2629,28.8934927,-99.2697745
48163950202,3694,29.0246956,-99.2192172
48163950301,3789,28.7320678,-99.2886464
48163950302,1943,28.6855776,-99.1238422
48165950100,3358,32.8606424,-102.4562003
48165950201,6121,32.6547918,-102.4768984
48165950202,6586,32.717133,-102.8815131
48165950300,5533,32.7187616,-102.6517083
48167720100,6183,29.5429933,-95.2097988
48167720200,4821,29.5137895,-95.1797655
48167720301,2455,29.5213838,-95.2007405
48167720302,7211,29.4969855,-95.2103452
48167720400,9833,29.4830414,-95.1966918
48167720501,4239,29.5019392,-95.1359539
48167720504,2311,29.4782158,-95.1709036
48167720505,4731,29.4749995,-95.1625849
48167720506,5316,29.4883705,-95.1483745
48167720507,5142,29.4755707,-95.1410209
48167720508,2721,29.4910561,-95.1307551
48167720509,2692,29.4961205,-95.1182804
48167720510,3121,29.4879695,-95.1224093
48167720511,3456,29.476734,-95.1120345
48167720512,3243,29.478908,-95.1224599
48167720601,3651,29.434084,-95.0984185
48167720602,3628,29.4559377,-95.0913162
48167720603,4952,29.4448171,-95.1024222
48167720604,3592,29.4650862,-95.1035399
48167720605,1408,29.4500898,-95.1624231
48167720701,2775,29.4989975,-95.0876236
48167720702,4730,29.499182,-95.1042995
48167720703,4340,29.4802543,-95.0891522
48167720800,4064,29.4668759,-95.0718982
48167720900,4973,29.4517166,-95.0562379
48167721000,2124,29.464296,-94.9919613
48167721101,2317,29.4806668,-95.0555602
48167721102,6119,29.4731586,-95.0380543
48167721103,2878,29.4793989,-95.0138134
48167721203,2695,29.4976901,-95.0718544
48167721204,3317,29.5130603,-95.0697018
48167721205,4573,29.5209786,-95.0547974
48167721206,4776,29.5090996,-95.0530315
48167721207,4493,29.5195603,-95.0333103
48167721208,1129,29.5285371,-95.0200043
48167721209,2392,29.4933816,-95.0540747
48167721210,5390,29.513747,-95.017292
48167721211,3145,29.5000007,-95.0157978
48167721301,3957,29.5169711,-95.0837208
48167721302,1409,29.5313624,-95.0863641
48167721401,2450,29.5298056,-95.062953
48167721402,742,29.5358679,-95.0268554
48167721403,5226,29.5363733,-95.0462401
48167721501,3432,29.543689,-95.0692948
48167721502,2904,29.5522192,-95.053794
48167721503,1608,29.5458732,-95.0309379
48167721600,1725,29.5313884,-95.0098458
48167721701,3090,29.5086936,-94.9851915
48167721702,2100,29.5056966,-94.9942414
48167721703,3858,29.4977487,-94.9668849
48167721800,5607,29.482223,-94.9438244
48167721901,5706,29.4352815,-95.0430108
48167721902,5840,29.4376953,-94.9821525
48167722001,5966,29.4183084,-94.9251834
48167722002,3487,29.4013196,-94.9310115
48167722100,6671,29.4024261,-94.9088859
48167722200,3016,29.390097,-94.9014714
48167722300,6942,29.390119,-94.9240602
48167722600,2206,29.3892824,-94.9619207
48167722700,5221,29.3867309,-94.9893812
48167722800,2593,29.3657666,-94.9646367
48167722900,2928,29.3632862,-94.9801192
48167723000,3540,29.3738302,-94.9866832
48167723100,3531,29.3910239,-95.0164301
48167723200,5282,29.3727169,-95.0232028
48167723300,9672,29.4077754,-95.0618951
48167723401,1594,29.4159751,-95.1700594
48167723402,2064,29.4144608,-95.1215912
48167723403,3539,29.3907653,-95.1081966
48167723501,2283,29.3592585,-95.0687489
48167723503,2389,29.3825245,-95.1538766
48167723504,2551,29.372477,-95.1143421
48167723505,2789,29.3291253,-95.109837
48167723600,4723,29.3036252,-95.0323847
48167723700,2420,29.3437883,-94.9829223
48167723800,4467,29.3314807,-94.9436304
48167723900,2770,29.4855244,-94.577374
48167724000,3006,29.3510179,-94.823586
48167724101,1345,29.3220243,-94.743232
48167724200,3139,29.3200552,-94.7716394
48167724300,3305,29.3077042,-94.7803622
48167724400,3301,29.299008,-94.7843945
48167724500,1270,29.3037509,-94.7945196
48167724600,2096,29.2976535,-94.8080731
48167724700,2096,29.2946041,-94.7998089
48167724800,1474,29.2920594,-94.7927922
48167724900,1603,29.28692,-94.8013962
48167725000,2025,29.2831185,-94.808191
48167725100,1830,29.2907716,-94.8095777
48167725200,2108,29.288466,-94.825915
48167725300,2357,29.2861118,-94.8267611
48167725400,4028,29.2819218,-94.8208616
48167725500,1192,29.2753211,-94.8191357
48167725600,4191,29.2676962,-94.8320423
48167725700,2577,29.2665918,-94.8465954
48167725800,4914,29.2834323,-94.8633315
48167725900,2447,29.2607101,-94.8608274
48167726000,1534,29.2523177,-94.9240727
48167726101,1854,29.2104388,-94.973165
48167726102,1082,29.1695758,-95.0254882
48167726200,2674,29.3590201,-94.9128392
48167990000,0,29.317409,-94.7274193
48167990100,0,29.4659679,-94.7624373
48169950101,1147,33.2067827,-101.341581
48169950102,2901,33.183792,-101.3011341
48169980000,1768,33.2002954,-101.3738625
48171950100,4282,30.3169539,-98.6940603
48171950200,4578,30.3509668,-99.1649194
48171950301,2288,30.3618508,-98.995603
48171950302,4605,30.4158953,-98.9010501
48171950401,3019,30.3075164,-98.8363072
48171950402,3877,30.2454619,-98.8235621
48171950500,4076,30.2228306,-98.9564471
48173950100,1116,31.8680062,-101.5214944
48175960100,4054,28.7723605,-97.3189237
48175960200,2958,28.6077285,-97.4669664
48177000100,3012,29.7218207,-97.2637911
48177000200,5152,29.5336914,-97.4076744
48177000300,3399,29.5112152,-97.4403966
48177000400,2037,29.5102456,-97.456901
48177000500,3745,29.4015569,-97.7099804
48177000600,2308,29.3161628,-97.5182902
48179950100,4299,35.3865935,-100.8129629
48179950300,4357,35.5624819,-100.9535167
48179950400,4864,35.5565445,-100.9797091
48179950500,2400,35.5450327,-100.9566776
48179950600,2015,35.5368692,-100.9417806
48179950700,1686,35.5329589,-100.9787897
48179950800,1606,35.524129,-100.9686501
48181000101,5207,33.6725369,-96.4460016
48181000102,3323,33.5822612,-96.449867
48181000200,2235,33.7659442,-96.4771658
48181000302,5211,33.7831485,-96.6626797
48181000304,3673,33.8047507,-96.8718997
48181000305,1762,33.803217,-96.761573
48181000306,2945,33.8641012,-96.6581323
48181000400,2806,33.7697304,-96.5787063
48181000501,3497,33.7700252,-96.5373757
48181000502,1430,33.7532532,-96.5426474
48181000600,3675,33.7128308,-96.5157049
48181000700,4174,33.7372317,-96.5460897
48181000800,6038,33.7447595,-96.5829378
48181000901,4759,33.7261147,-96.6129023
48181000903,3414,33.6821524,-96.5962995
48181000904,4583,33.6843216,-96.6278508
48181001101,5102,33.6678715,-96.7120525
48181001103,4689,33.6595796,-96.9036942
48181001104,2789,33.6469999,-96.8578049
48181001200,6292,33.6514527,-96.6274815
48181001300,4206,33.6374426,-96.6306847
48181001400,5532,33.6665613,-96.5702979
48181001500,6809,33.6199259,-96.5848798
48181001700,5864,33.6057271,-96.6218996
48181001801,7108,33.5495703,-96.5734706
48181001802,4991,33.4675218,-96.4612599
48181001803,7408,33.4407119,-96.5926285
48181001901,7316,33.502614,-96.7294982
48181001902,5287,33.5129912,-96.8739113
48181002000,3418,33.6365446,-96.6056726
48183000201,3502,32.5197703,-94.7109236
48183000202,3602,32.5566387,-94.7187973
48183000300,5698,32.52404,-94.7302325
48183000401,3807,32.5551556,-94.7515523
48183000402,3343,32.5196004,-94.7459791
48183000501,5206,32.5239349,-94.7661372
48183000502,4725,32.5084539,-94.7643139
48183000601,4633,32.5384934,-94.7821792
48183000602,3820,32.5508855,-94.7773377
48183000700,5427,32.5306787,-94.7971313
48183000800,6720,32.5231287,-94.8148057
48183000900,3123,32.4934837,-94.7869646
48183001000,2546,32.5067156,-94.7291438
48183001100,3563,32.4942064,-94.7219162
48183001200,2604,32.4783016,-94.7184689
48183001300,4142,32.4775845,-94.7366382
48183001400,3672,32.4446838,-94.7351962
48183001500,4813,32.4623346,-94.7151228
48183010100,6396,32.6006617,-94.75822
48183010201,4069,32.5021878,-94.9181344
48183010202,3619,32.5460901,-94.8952551
48183010301,5350,32.5508263,-94.820592
48183010302,5388,32.5040783,-94.8363584
48183010401,3531,32.4242177,-94.8760546
48183010402,5325,32.4406277,-94.9423552
48183010501,2492,32.3833994,-94.6425358
48183010502,2675,32.3971849,-94.7520482
48183010600,5827,32.393997,-94.8338039
48183010700,4569,32.390845,-94.881096
48183980000,52,32.3852731,-94.7143062
48185180101,5246,30.3150345,-96.0542898
48185180102,5235,30.2879006,-95.8890743
48185180201,3983,30.3944163,-96.0827727
48185180202,2974,30.4068023,-95.9369438
48185180302,3339,30.6947579,-95.9065081
48185180303,3120,30.5763244,-96.098439
48185180304,2703,30.67703,-96.0444658
48185180400,2668,30.2819385,-96.0824695
48187210100,4351,29.5878086,-97.9538562
48187210200,4236,29.5851053,-97.9756787
48187210300,5629,29.5655569,-97.9763804
48187210400,4482,29.5662527,-97.9447632
48187210505,4823,29.8070142,-97.8958201
48187210506,3131,29.7183327,-97.8473815
48187210508,3081,29.7125557,-97.9850852
48187210509,5696,29.6770116,-98.0321396
